idade,deixou_a_empresa,viagem_trabalho,salario_diario,departamento,distancia_casa,nivel_educacional,nivel_educacional_nome,area_formacao,numero_funcionario,satisfacao_ambiente,satisfacao_ambiente_nome,genero,salario_hora,envolvimento_trabalho,envolvimento_trabalho_nome,nivel_cargo,cargo,satisfacao_trabalho,satisfacao_trabalho_nome,estado_civil,salario_mensal,taxa_mensal,num_empresas_anteriores,faz_hora_extra,aumento_salarial_pct,avaliacao_desempenho,avaliacao_desempenho_nome,satisfacao_relacionamentos,satisfacao_relacionamentos_nome,nivel_acoes,anos_experiencia_total,treinamentos_ultimo_ano,equilibrio_vida_trabalho,equilibrio_vida_trabalho_nome,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_com_gerente_atual
31,Não,Viaja Raramente,1274,Pesquisa e Desenvolvimento,9,1,abaixo_faculdade,Ciências Biológicas,581,3,alta,Masculino,33,3,alto,3,Diretor de Produção,2,media,Divorciado(a),10648,14394,1,Não,25,4,excepcional,4,muito_alta,1,13,6,4,excelente,13,8,0,8
33,Sim,Viaja Raramente,1277,Pesquisa e Desenvolvimento,15,1,abaixo_faculdade,Medicina,582,2,media,Masculino,56,3,alto,3,Gerente,3,alta,Casado(a),13610,24619,7,Sim,12,3,excelente,4,muito_alta,0,15,2,4,excelente,7,6,7,7
33,Sim,Viaja Raramente,587,Pesquisa e Desenvolvimento,10,1,abaixo_faculdade,Medicina,584,1,baixa,Masculino,38,1,baixo,1,Técnico de Laboratório,4,muito_alta,Divorciado(a),3408,6705,7,Não,13,3,excelente,1,baixa,3,8,2,3,melhor,4,3,1,3
30,Não,Viaja Raramente,413,Vendas,7,1,abaixo_faculdade,Marketing,585,4,muito_alta,Masculino,57,3,alto,1,Representante de Vendas,2,media,Solteiro(a),2983,18398,0,Não,14,3,excelente,1,baixa,0,4,3,3,melhor,3,2,1,2
35,Não,Viaja Raramente,1276,Pesquisa e Desenvolvimento,16,3,bacharelado,Ciências Biológicas,586,4,muito_alta,Masculino,72,3,alto,3,Representante de Saúde,3,alta,Casado(a),7632,14295,4,Sim,12,3,excelente,3,alta,0,10,2,3,melhor,8,7,0,0
31,Sim,Viaja Frequentemente,534,Pesquisa e Desenvolvimento,20,3,bacharelado,Ciências Biológicas,587,1,baixa,Masculino,66,3,alto,3,Representante de Saúde,3,alta,Casado(a),9824,22908,3,Não,12,3,excelente,1,baixa,0,12,2,3,melhor,1,0,0,0
34,Sim,Viaja Frequentemente,988,Recursos Humanos,23,3,bacharelado,Recursos Humanos,590,2,media,Feminino,43,3,alto,3,Recursos Humanos,1,baixa,Divorciado(a),9950,11533,9,Sim,15,3,excelente,3,alta,3,11,2,3,melhor,3,2,0,2
42,Não,Viaja Frequentemente,1474,Pesquisa e Desenvolvimento,5,2,faculdade,Outro,591,2,media,Masculino,97,3,alto,1,Técnico de Laboratório,3,alta,Casado(a),2093,9260,4,Não,17,3,excelente,4,muito_alta,1,8,4,3,melhor,2,2,2,0
36,Não,Não Viaja,635,Vendas,10,4,mestrado,Medicina,592,2,media,Masculino,32,3,alto,3,Executivo de Vendas,4,muito_alta,Solteiro(a),9980,15318,1,Não,14,3,excelente,4,muito_alta,0,10,3,2,bom,10,3,9,7
22,Sim,Viaja Frequentemente,1368,Pesquisa e Desenvolvimento,4,1,abaixo_faculdade,Técnico,593,3,alta,Masculino,99,2,medio,1,Técnico de Laboratório,3,alta,Solteiro(a),3894,9129,5,Não,16,3,excelente,3,alta,0,4,3,3,melhor,2,2,1,2
48,Não,Viaja Raramente,163,Vendas,2,5,doutorado,Marketing,595,2,media,Feminino,37,3,alto,2,Executivo de Vendas,4,muito_alta,Casado(a),4051,19658,2,Não,14,3,excelente,1,baixa,1,14,2,3,melhor,9,7,6,7
55,Não,Viaja Raramente,1117,Vendas,18,5,doutorado,Ciências Biológicas,597,1,baixa,Feminino,83,3,alto,4,Gerente,2,media,Solteiro(a),16835,9873,3,Não,23,4,excepcional,4,muito_alta,0,37,2,3,melhor,10,9,7,7
41,Não,Não Viaja,267,Vendas,10,2,faculdade,Ciências Biológicas,599,4,muito_alta,Masculino,56,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),6230,13430,7,Não,14,3,excelente,4,muito_alta,0,16,3,3,melhor,14,3,1,10
35,Não,Viaja Raramente,619,Vendas,1,3,bacharelado,Marketing,600,2,media,Masculino,85,3,alto,2,Executivo de Vendas,3,alta,Casado(a),4717,18659,9,Não,11,3,excelente,3,alta,0,15,2,3,melhor,11,9,6,9
40,Não,Viaja Raramente,302,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,601,2,media,Feminino,75,3,alto,4,Diretor de Produção,3,alta,Solteiro(a),13237,20364,7,Não,15,3,excelente,3,alta,0,22,3,3,melhor,20,6,5,13
39,Não,Viaja Frequentemente,443,Pesquisa e Desenvolvimento,8,1,abaixo_faculdade,Ciências Biológicas,602,3,alta,Feminino,48,3,alto,1,Técnico de Laboratório,3,alta,Casado(a),3755,17872,1,Não,11,3,excelente,1,baixa,1,8,3,3,melhor,8,3,0,7
31,Não,Viaja Raramente,828,Vendas,2,1,abaixo_faculdade,Ciências Biológicas,604,2,media,Masculino,77,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),6582,8346,4,Sim,13,3,excelente,3,alta,0,10,2,4,excelente,6,5,0,5
42,Não,Viaja Raramente,319,Pesquisa e Desenvolvimento,24,3,bacharelado,Medicina,605,4,muito_alta,Masculino,56,3,alto,3,Diretor de Produção,1,baixa,Casado(a),7406,6950,1,Sim,21,4,excepcional,4,muito_alta,1,10,5,2,bom,10,9,5,8
45,Não,Viaja Raramente,561,Vendas,2,3,bacharelado,Outro,606,4,muito_alta,Masculino,61,3,alto,2,Executivo de Vendas,2,media,Casado(a),4805,16177,0,Não,19,3,excelente,2,media,1,9,3,4,excelente,8,7,3,7
26,Sim,Viaja Frequentemente,426,Recursos Humanos,17,4,mestrado,Ciências Biológicas,608,2,media,Feminino,58,3,alto,1,Recursos Humanos,3,alta,Divorciado(a),2741,22808,0,Sim,11,3,excelente,2,media,1,8,2,2,bom,7,7,1,0
29,Não,Viaja Raramente,232,Pesquisa e Desenvolvimento,19,3,bacharelado,Técnico,611,4,muito_alta,Masculino,34,3,alto,2,Diretor de Produção,4,muito_alta,Divorciado(a),4262,22645,4,Não,12,3,excelente,2,media,2,8,2,4,excelente,3,2,1,2
33,Não,Viaja Raramente,922,Pesquisa e Desenvolvimento,1,5,doutorado,Medicina,612,1,baixa,Feminino,95,4,muito_alto,4,Diretor de Pesquisa,3,alta,Divorciado(a),16184,22578,4,Não,19,3,excelente,3,alta,1,10,2,3,melhor,6,1,0,5
31,Não,Viaja Raramente,688,Vendas,7,3,bacharelado,Ciências Biológicas,613,3,alta,Masculino,44,2,medio,3,Gerente,4,muito_alta,Divorciado(a),11557,25291,9,Não,21,4,excepcional,3,alta,1,10,3,2,bom,5,4,0,1
18,Sim,Viaja Frequentemente,1306,Vendas,5,3,bacharelado,Marketing,614,2,media,Masculino,69,3,alto,1,Representante de Vendas,2,media,Solteiro(a),1878,8059,1,Sim,14,3,excelente,4,muito_alta,0,0,3,3,melhor,0,0,0,0
40,Não,Não Viaja,1094,Vendas,28,3,bacharelado,Outro,615,3,alta,Masculino,58,1,baixo,3,Executivo de Vendas,1,baixa,Divorciado(a),10932,11373,3,Não,15,3,excelente,3,alta,1,20,2,3,melhor,1,0,0,1
41,Não,Não Viaja,509,Pesquisa e Desenvolvimento,2,4,mestrado,Outro,616,1,baixa,Feminino,62,2,medio,2,Representante de Saúde,3,alta,Solteiro(a),6811,2112,2,Sim,17,3,excelente,1,baixa,0,10,3,3,melhor,8,7,0,7
26,Não,Viaja Raramente,775,Vendas,29,2,faculdade,Medicina,618,1,baixa,Masculino,45,3,alto,2,Executivo de Vendas,3,alta,Divorciado(a),4306,4267,5,Não,12,3,excelente,1,baixa,2,8,5,3,melhor,0,0,0,0
35,Não,Viaja Raramente,195,Vendas,1,3,bacharelado,Medicina,620,1,baixa,Feminino,80,3,alto,2,Executivo de Vendas,3,alta,Solteiro(a),4859,6698,1,Não,16,3,excelente,4,muito_alta,0,5,3,3,melhor,5,4,0,3
34,Não,Viaja Raramente,258,Vendas,21,4,mestrado,Ciências Biológicas,621,4,muito_alta,Masculino,74,4,muito_alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),5337,19921,1,Não,12,3,excelente,4,muito_alta,0,10,3,3,melhor,10,7,5,7
26,Sim,Viaja Raramente,471,Pesquisa e Desenvolvimento,24,3,bacharelado,Técnico,622,3,alta,Masculino,66,1,baixo,1,Técnico de Laboratório,4,muito_alta,Solteiro(a),2340,23213,1,Sim,18,3,excelente,2,media,0,1,3,1,ruim,1,0,0,0
37,Não,Viaja Raramente,799,Pesquisa e Desenvolvimento,1,3,bacharelado,Técnico,623,2,media,Feminino,59,3,alto,3,Diretor de Produção,4,muito_alta,Solteiro(a),7491,23848,4,Não,17,3,excelente,4,muito_alta,0,12,3,4,excelente,6,5,1,2
46,Não,Viaja Frequentemente,1034,Pesquisa e Desenvolvimento,18,1,abaixo_faculdade,Medicina,624,1,baixa,Feminino,86,3,alto,3,Representante de Saúde,3,alta,Casado(a),10527,8984,5,Não,11,3,excelente,4,muito_alta,0,28,3,2,bom,2,2,1,2
41,Não,Viaja Raramente,1276,Vendas,2,5,doutorado,Ciências Biológicas,625,2,media,Feminino,91,3,alto,4,Gerente,1,baixa,Casado(a),16595,5626,7,Não,16,3,excelente,2,media,1,22,2,3,melhor,18,16,11,8
37,Não,Não Viaja,142,Vendas,9,4,mestrado,Medicina,626,1,baixa,Masculino,69,3,alto,3,Executivo de Vendas,2,media,Divorciado(a),8834,24666,1,Não,13,3,excelente,4,muito_alta,1,9,6,3,melhor,9,5,7,7
52,Não,Viaja Raramente,956,Pesquisa e Desenvolvimento,6,2,faculdade,Técnico,630,4,muito_alta,Masculino,78,3,alto,2,Cientista Pesquisador,1,baixa,Divorciado(a),5577,22087,3,Sim,12,3,excelente,2,media,2,18,3,3,melhor,10,9,6,9
32,Sim,Não Viaja,1474,Vendas,11,4,mestrado,Outro,631,4,muito_alta,Masculino,60,4,muito_alto,2,Executivo de Vendas,3,alta,Casado(a),4707,23914,8,Não,12,3,excelente,4,muito_alta,0,6,2,3,melhor,4,2,1,2
24,Não,Viaja Frequentemente,535,Vendas,24,3,bacharelado,Medicina,632,4,muito_alta,Masculino,38,3,alto,1,Representante de Vendas,4,muito_alta,Casado(a),2400,5530,0,Não,13,3,excelente,3,alta,2,3,3,3,melhor,2,2,2,1
38,Não,Viaja Raramente,1495,Pesquisa e Desenvolvimento,10,3,bacharelado,Medicina,634,3,alta,Feminino,76,3,alto,2,Representante de Saúde,3,alta,Casado(a),9824,22174,3,Não,19,3,excelente,3,alta,1,18,4,3,melhor,1,0,0,0
37,Não,Viaja Raramente,446,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,635,2,media,Feminino,65,3,alto,2,Diretor de Produção,2,media,Casado(a),6447,15701,6,Não,12,3,excelente,2,media,1,8,2,2,bom,6,5,4,3
49,Não,Viaja Raramente,1245,Pesquisa e Desenvolvimento,18,4,mestrado,Ciências Biológicas,638,4,muito_alta,Masculino,58,2,medio,5,Diretor de Pesquisa,3,alta,Divorciado(a),19502,2125,1,Sim,17,3,excelente,3,alta,1,31,5,3,melhor,31,9,0,9
24,Não,Viaja Raramente,691,Pesquisa e Desenvolvimento,23,3,bacharelado,Medicina,639,2,media,Masculino,89,4,muito_alto,1,Cientista Pesquisador,4,muito_alta,Casado(a),2725,21630,1,Sim,11,3,excelente,2,media,2,6,3,3,melhor,6,5,1,4
26,Não,Viaja Raramente,703,Vendas,28,2,faculdade,Marketing,641,1,baixa,Masculino,66,3,alto,2,Executivo de Vendas,2,media,Casado(a),6272,7428,1,Não,20,4,excepcional,4,muito_alta,2,6,5,4,excelente,5,3,1,4
24,Não,Viaja Raramente,823,Pesquisa e Desenvolvimento,17,2,faculdade,Outro,643,4,muito_alta,Masculino,94,2,medio,1,Técnico de Laboratório,2,media,Casado(a),2127,9100,1,Não,21,4,excepcional,4,muito_alta,1,1,2,3,melhor,1,0,0,0
50,Não,Viaja Frequentemente,1246,Recursos Humanos,3,3,bacharelado,Medicina,644,1,baixa,Masculino,99,3,alto,5,Gerente,2,media,Casado(a),18200,7999,1,Não,11,3,excelente,3,alta,1,32,2,3,melhor,32,5,10,7
25,Não,Viaja Raramente,622,Vendas,13,1,abaixo_faculdade,Medicina,645,2,media,Masculino,40,3,alto,1,Representante de Vendas,3,alta,Casado(a),2096,26376,1,Não,11,3,excelente,3,alta,0,7,1,3,melhor,7,4,0,6
24,Sim,Viaja Frequentemente,1287,Pesquisa e Desenvolvimento,7,3,bacharelado,Ciências Biológicas,647,1,baixa,Feminino,55,3,alto,1,Técnico de Laboratório,3,alta,Casado(a),2886,14168,1,Sim,16,3,excelente,4,muito_alta,1,6,4,3,melhor,6,3,1,2
30,Sim,Viaja Frequentemente,448,Vendas,12,4,mestrado,Ciências Biológicas,648,2,media,Masculino,74,2,medio,1,Representante de Vendas,1,baixa,Casado(a),2033,14470,1,Não,18,3,excelente,3,alta,1,1,2,4,excelente,1,0,0,0
34,Não,Viaja Raramente,254,Pesquisa e Desenvolvimento,1,2,faculdade,Ciências Biológicas,649,2,media,Masculino,83,2,medio,1,Cientista Pesquisador,4,muito_alta,Casado(a),3622,22794,1,Sim,13,3,excelente,4,muito_alta,1,6,3,3,melhor,6,5,1,3
31,Sim,Viaja Raramente,1365,Vendas,13,4,mestrado,Medicina,650,2,media,Masculino,46,3,alto,2,Executivo de Vendas,1,baixa,Divorciado(a),4233,11512,2,Não,17,3,excelente,3,alta,0,9,2,1,ruim,3,1,1,2
35,Não,Viaja Raramente,538,Pesquisa e Desenvolvimento,25,2,faculdade,Outro,652,1,baixa,Masculino,54,2,medio,2,Técnico de Laboratório,4,muito_alta,Solteiro(a),3681,14004,4,Não,14,3,excelente,4,muito_alta,0,9,3,3,melhor,3,2,0,2
31,Não,Viaja Raramente,525,Vendas,6,4,mestrado,Medicina,653,1,baixa,Masculino,66,4,muito_alto,2,Executivo de Vendas,4,muito_alta,Divorciado(a),5460,6219,4,Não,22,4,excepcional,4,muito_alta,2,13,4,4,excelente,7,7,5,7
27,Não,Viaja Raramente,798,Pesquisa e Desenvolvimento,6,4,mestrado,Medicina,655,1,baixa,Feminino,66,2,medio,1,Cientista Pesquisador,3,alta,Divorciado(a),2187,5013,0,Não,12,3,excelente,3,alta,2,6,5,2,bom,5,3,0,3
37,Não,Viaja Raramente,558,Vendas,2,3,bacharelado,Marketing,656,4,muito_alta,Masculino,75,3,alto,2,Executivo de Vendas,3,alta,Casado(a),9602,3010,4,Sim,11,3,excelente,3,alta,1,17,3,2,bom,3,0,1,0
20,Não,Viaja Raramente,959,Pesquisa e Desenvolvimento,1,3,bacharelado,Ciências Biológicas,657,4,muito_alta,Feminino,83,2,medio,1,Cientista Pesquisador,2,media,Solteiro(a),2836,11757,1,Não,13,3,excelente,4,muito_alta,0,1,0,4,excelente,1,0,0,0
42,Não,Viaja Raramente,622,Pesquisa e Desenvolvimento,2,4,mestrado,Ciências Biológicas,659,3,alta,Feminino,81,3,alto,2,Representante de Saúde,4,muito_alta,Casado(a),4089,5718,1,Não,13,3,excelente,2,media,2,10,4,3,melhor,10,2,2,2
43,Não,Viaja Raramente,782,Pesquisa e Desenvolvimento,6,4,mestrado,Outro,661,2,media,Masculino,50,2,medio,4,Diretor de Pesquisa,4,muito_alta,Divorciado(a),16627,2671,4,Sim,14,3,excelente,3,alta,1,21,3,2,bom,1,0,0,0
38,Não,Viaja Raramente,362,Pesquisa e Desenvolvimento,1,1,abaixo_faculdade,Ciências Biológicas,662,3,alta,Feminino,43,3,alto,1,Cientista Pesquisador,1,baixa,Solteiro(a),2619,14561,3,Não,17,3,excelente,4,muito_alta,0,8,3,2,bom,0,0,0,0
43,Não,Viaja Frequentemente,1001,Pesquisa e Desenvolvimento,9,5,doutorado,Medicina,663,4,muito_alta,Masculino,72,3,alto,2,Técnico de Laboratório,3,alta,Divorciado(a),5679,19627,3,Sim,13,3,excelente,2,media,1,10,3,3,melhor,8,7,4,7
48,Não,Viaja Raramente,1236,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,664,4,muito_alta,Feminino,40,2,medio,4,Gerente,1,baixa,Casado(a),15402,17997,7,Não,11,3,excelente,1,baixa,1,21,3,1,ruim,3,2,0,2
44,Não,Viaja Raramente,1112,Recursos Humanos,1,4,mestrado,Ciências Biológicas,665,1,baixa,Feminino,50,2,medio,2,Recursos Humanos,3,alta,Solteiro(a),5985,26894,4,Não,11,3,excelente,2,media,0,10,1,4,excelente,2,2,0,2
34,Não,Viaja Raramente,204,Vendas,14,3,bacharelado,Técnico,666,3,alta,Feminino,31,3,alto,1,Representante de Vendas,3,alta,Divorciado(a),2579,2912,1,Sim,18,3,excelente,4,muito_alta,2,8,3,3,melhor,8,2,0,6
27,Sim,Viaja Raramente,1420,Vendas,2,1,abaixo_faculdade,Marketing,667,3,alta,Masculino,85,3,alto,1,Representante de Vendas,1,baixa,Divorciado(a),3041,16346,0,Não,11,3,excelente,2,media,1,5,3,3,melhor,4,3,0,2
21,Não,Viaja Raramente,1343,Vendas,22,1,abaixo_faculdade,Técnico,669,3,alta,Masculino,49,3,alto,1,Representante de Vendas,3,alta,Solteiro(a),3447,24444,1,Não,11,3,excelente,3,alta,0,3,2,3,melhor,3,2,1,2
44,Não,Viaja Raramente,1315,Pesquisa e Desenvolvimento,3,4,mestrado,Outro,671,4,muito_alta,Masculino,35,3,alto,5,Gerente,4,muito_alta,Casado(a),19513,9358,4,Sim,12,3,excelente,1,baixa,1,26,2,4,excelente,2,2,0,1
22,Não,Viaja Raramente,604,Pesquisa e Desenvolvimento,6,1,abaixo_faculdade,Medicina,675,1,baixa,Masculino,69,3,alto,1,Cientista Pesquisador,3,alta,Casado(a),2773,12145,0,Não,20,4,excepcional,4,muito_alta,0,3,3,3,melhor,2,2,2,2
33,Não,Viaja Raramente,1216,Vendas,8,4,mestrado,Marketing,677,3,alta,Masculino,39,3,alto,2,Executivo de Vendas,3,alta,Divorciado(a),7104,20431,0,Não,12,3,excelente,4,muito_alta,0,6,3,3,melhor,5,0,1,2
32,Não,Viaja Raramente,646,Pesquisa e Desenvolvimento,9,4,mestrado,Ciências Biológicas,679,1,baixa,Feminino,92,3,alto,2,Cientista Pesquisador,4,muito_alta,Casado(a),6322,18089,1,Sim,12,3,excelente,4,muito_alta,1,6,2,2,bom,6,4,0,5
30,Não,Viaja Frequentemente,160,Pesquisa e Desenvolvimento,3,3,bacharelado,Medicina,680,3,alta,Feminino,71,3,alto,1,Cientista Pesquisador,3,alta,Divorciado(a),2083,22653,1,Não,20,4,excepcional,3,alta,1,1,2,3,melhor,1,0,0,0
53,Não,Viaja Raramente,238,Vendas,1,1,abaixo_faculdade,Medicina,682,4,muito_alta,Feminino,34,3,alto,2,Executivo de Vendas,1,baixa,Solteiro(a),8381,7507,7,Não,20,4,excepcional,4,muito_alta,0,18,2,4,excelente,14,7,8,10
34,Não,Viaja Raramente,1397,Pesquisa e Desenvolvimento,1,5,doutorado,Ciências Biológicas,683,2,media,Masculino,42,3,alto,1,Cientista Pesquisador,4,muito_alta,Casado(a),2691,7660,1,Não,12,3,excelente,4,muito_alta,1,10,4,2,bom,10,9,8,8
45,Sim,Viaja Frequentemente,306,Vendas,26,4,mestrado,Ciências Biológicas,684,1,baixa,Feminino,100,3,alto,2,Executivo de Vendas,1,baixa,Casado(a),4286,5630,2,Não,14,3,excelente,4,muito_alta,2,5,4,3,melhor,1,1,0,0
26,Não,Viaja Raramente,991,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,686,3,alta,Feminino,71,3,alto,1,Técnico de Laboratório,4,muito_alta,Casado(a),2659,17759,1,Sim,13,3,excelente,3,alta,1,3,2,3,melhor,3,2,0,2
37,Não,Viaja Raramente,482,Pesquisa e Desenvolvimento,3,3,bacharelado,Outro,689,3,alta,Masculino,36,3,alto,3,Diretor de Produção,3,alta,Casado(a),9434,9606,1,Não,15,3,excelente,3,alta,1,10,2,3,melhor,10,7,7,8
29,Não,Viaja Raramente,1176,Vendas,3,2,faculdade,Medicina,690,2,media,Feminino,62,3,alto,2,Executivo de Vendas,3,alta,Casado(a),5561,3487,1,Não,14,3,excelente,1,baixa,1,6,5,2,bom,6,0,1,2
35,Não,Viaja Raramente,1017,Pesquisa e Desenvolvimento,6,4,mestrado,Ciências Biológicas,691,2,media,Masculino,82,1,baixo,2,Cientista Pesquisador,4,muito_alta,Solteiro(a),6646,19368,1,Não,13,3,excelente,2,media,0,17,3,3,melhor,17,11,11,8
33,Não,Viaja Frequentemente,1296,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,692,3,alta,Masculino,30,3,alto,2,Representante de Saúde,4,muito_alta,Divorciado(a),7725,5335,3,Não,23,4,excepcional,3,alta,1,15,2,1,ruim,13,11,4,7
54,Não,Viaja Raramente,397,Recursos Humanos,19,4,mestrado,Medicina,698,3,alta,Masculino,88,3,alto,3,Recursos Humanos,2,media,Casado(a),10725,6729,2,Não,15,3,excelente,3,alta,1,16,1,4,excelente,9,7,7,1
36,Não,Viaja Raramente,913,Pesquisa e Desenvolvimento,9,2,faculdade,Medicina,699,2,media,Masculino,48,2,medio,2,Diretor de Produção,2,media,Divorciado(a),8847,13934,2,Sim,11,3,excelente,3,alta,1,13,2,3,melhor,3,2,0,2
27,Não,Viaja Raramente,1115,Pesquisa e Desenvolvimento,3,4,mestrado,Medicina,700,1,baixa,Masculino,54,2,medio,1,Cientista Pesquisador,4,muito_alta,Solteiro(a),2045,15174,0,Não,13,3,excelente,4,muito_alta,0,5,0,3,melhor,4,2,1,1
20,Sim,Viaja Raramente,1362,Pesquisa e Desenvolvimento,10,1,abaixo_faculdade,Medicina,701,4,muito_alta,Masculino,32,3,alto,1,Cientista Pesquisador,3,alta,Solteiro(a),1009,26999,1,Sim,11,3,excelente,4,muito_alta,0,1,5,3,melhor,1,0,1,1
33,Sim,Viaja Frequentemente,1076,Pesquisa e Desenvolvimento,3,3,bacharelado,Ciências Biológicas,702,1,baixa,Masculino,70,3,alto,1,Cientista Pesquisador,1,baixa,Solteiro(a),3348,3164,1,Sim,11,3,excelente,1,baixa,0,10,3,3,melhor,10,8,9,7
35,Não,Não Viaja,727,Pesquisa e Desenvolvimento,3,3,bacharelado,Ciências Biológicas,704,3,alta,Masculino,41,2,medio,1,Técnico de Laboratório,3,alta,Casado(a),1281,16900,1,Não,18,3,excelente,3,alta,2,1,3,3,melhor,1,0,0,0
23,Não,Viaja Raramente,885,Pesquisa e Desenvolvimento,4,3,bacharelado,Medicina,705,1,baixa,Masculino,58,4,muito_alto,1,Cientista Pesquisador,1,baixa,Casado(a),2819,8544,2,Não,16,3,excelente,1,baixa,1,5,3,4,excelente,3,2,0,2
25,Não,Viaja Raramente,810,Vendas,8,3,bacharelado,Ciências Biológicas,707,4,muito_alta,Masculino,57,4,muito_alto,2,Executivo de Vendas,2,media,Casado(a),4851,15678,0,Não,22,4,excepcional,3,alta,1,4,4,3,melhor,3,2,1,2
38,Não,Viaja Raramente,243,Vendas,7,4,mestrado,Marketing,709,4,muito_alta,Feminino,46,2,medio,2,Executivo de Vendas,4,muito_alta,Solteiro(a),4028,7791,0,Não,20,4,excepcional,1,baixa,0,8,2,3,melhor,7,7,0,5
29,Não,Viaja Frequentemente,806,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,710,2,media,Masculino,76,1,baixo,1,Cientista Pesquisador,4,muito_alta,Divorciado(a),2720,18959,1,Não,18,3,excelente,4,muito_alta,1,10,5,3,melhor,10,7,2,8
48,Não,Viaja Raramente,817,Vendas,2,1,abaixo_faculdade,Marketing,712,2,media,Masculino,56,4,muito_alto,2,Executivo de Vendas,2,media,Casado(a),8120,18597,3,Não,12,3,excelente,4,muito_alta,0,12,3,3,melhor,2,2,2,2
27,Não,Viaja Frequentemente,1410,Vendas,3,1,abaixo_faculdade,Medicina,714,4,muito_alta,Feminino,71,4,muito_alto,2,Executivo de Vendas,4,muito_alta,Divorciado(a),4647,16673,1,Sim,20,4,excepcional,2,media,2,6,3,3,melhor,6,5,0,4
37,Não,Viaja Raramente,1225,Pesquisa e Desenvolvimento,10,2,faculdade,Ciências Biológicas,715,4,muito_alta,Masculino,80,4,muito_alto,1,Cientista Pesquisador,4,muito_alta,Solteiro(a),4680,15232,3,Não,17,3,excelente,1,baixa,0,4,2,3,melhor,1,0,0,0
50,Não,Viaja Raramente,1207,Pesquisa e Desenvolvimento,28,1,abaixo_faculdade,Medicina,716,4,muito_alta,Masculino,74,4,muito_alto,1,Técnico de Laboratório,3,alta,Casado(a),3221,3297,1,Sim,11,3,excelente,3,alta,3,20,3,3,melhor,20,8,3,8
34,Não,Viaja Raramente,1442,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,717,4,muito_alta,Feminino,46,2,medio,3,Representante de Saúde,2,media,Solteiro(a),8621,17654,1,Não,14,3,excelente,2,media,0,9,3,4,excelente,8,7,7,7
24,Sim,Viaja Raramente,693,Vendas,3,2,faculdade,Ciências Biológicas,720,1,baixa,Feminino,65,3,alto,2,Executivo de Vendas,3,alta,Solteiro(a),4577,24785,9,Não,14,3,excelente,1,baixa,0,4,3,3,melhor,2,2,2,0
39,Não,Viaja Raramente,408,Pesquisa e Desenvolvimento,2,4,mestrado,Técnico,721,4,muito_alta,Feminino,80,2,medio,2,Representante de Saúde,3,alta,Solteiro(a),4553,20978,1,Não,11,3,excelente,1,baixa,0,20,4,3,melhor,20,7,11,10
32,Não,Viaja Raramente,929,Vendas,10,3,bacharelado,Marketing,722,4,muito_alta,Masculino,55,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),5396,21703,1,Não,12,3,excelente,4,muito_alta,0,10,2,2,bom,10,7,0,8
50,Sim,Viaja Frequentemente,562,Vendas,8,2,faculdade,Técnico,723,2,media,Masculino,50,3,alto,2,Executivo de Vendas,3,alta,Casado(a),6796,23452,3,Sim,14,3,excelente,1,baixa,1,18,4,3,melhor,4,3,1,3
38,Não,Viaja Raramente,827,Pesquisa e Desenvolvimento,1,4,mestrado,Ciências Biológicas,724,2,media,Feminino,33,4,muito_alto,2,Representante de Saúde,4,muito_alta,Solteiro(a),7625,19383,0,Não,13,3,excelente,3,alta,0,10,4,2,bom,9,7,1,8
27,Não,Viaja Raramente,608,Pesquisa e Desenvolvimento,1,2,faculdade,Ciências Biológicas,725,3,alta,Feminino,68,3,alto,3,Diretor de Produção,1,baixa,Casado(a),7412,6009,1,Não,11,3,excelente,4,muito_alta,0,9,3,3,melhor,9,7,0,7
32,Não,Viaja Raramente,1018,Pesquisa e Desenvolvimento,3,2,faculdade,Ciências Biológicas,727,3,alta,Feminino,39,3,alto,3,Diretor de Pesquisa,4,muito_alta,Solteiro(a),11159,19373,3,Não,15,3,excelente,4,muito_alta,0,10,6,3,melhor,7,7,7,7
47,Não,Viaja Raramente,703,Vendas,14,4,mestrado,Marketing,728,4,muito_alta,Masculino,42,3,alto,2,Executivo de Vendas,1,baixa,Solteiro(a),4960,11825,2,Não,12,3,excelente,4,muito_alta,0,20,2,3,melhor,7,7,1,7
40,Não,Viaja Frequentemente,580,Vendas,5,4,mestrado,Ciências Biológicas,729,4,muito_alta,Masculino,48,2,medio,3,Executivo de Vendas,1,baixa,Casado(a),10475,23772,5,Sim,21,4,excepcional,3,alta,1,20,2,3,melhor,18,13,1,12
